{'sample_size': 500, 'difference': -40, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008196037656072392, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0035855820889883, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 16, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008095805387195813, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0019818657869641, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010727273144930013, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.001714700274323, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -30, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.01471841669500512, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0012286824617205, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 20, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.022494118461244654, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0020859551959396, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.036916529271279766, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0022350107418825, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': -26, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06176068510928905, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.000931471109203, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -34, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.14874882018292063, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.001324862485923, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -38, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008174998166657624, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0032489502583595, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.01097338056172711, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0030546184324438, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015883941030413747, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0038511122163882, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.022247724757221924, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0018395614919167, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 20, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.035056978252511306, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0014085436224336, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 58, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.068607326419386, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0021890174722796, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.14164777701675837, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0008810472880367, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -26, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008048809094639014, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0012299251060595, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.011071759944492736, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.003590239516391, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 30, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015094555782114435, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0020749954077175, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -22, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.023139163967145708, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0027310007018388, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 24, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03536313413473423, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0015446129034196, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.0650890696178989, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0015428070393546, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 28, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.16352278715794497, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0022482354218618, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -16, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008030655609413254, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.000939469342441, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 16, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.01065653900580744, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0013295921835434, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 40, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.01529915705926352, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0025353482813004, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 42, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.02277464281670399, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0023664795513958, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03459157673274645, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.001201698502536, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 26, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.07104422835140582, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0026366117046928, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -32, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.22016002067080737, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0057880625164186, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 22, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.00808402535122983, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0017933852115075, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010713329343575297, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0016387840225014, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014668454850671078, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0011162683119676, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.0219319293361031, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0015237660707956, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03482087920639481, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0013036107130455, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': -30, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.09714246300510843, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0074301650084385, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 40, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.1391034977213146, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.000722029832072, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008107011570795776, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0021611647245623, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010999798126911963, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.003198447398452, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.01481782462878067, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0014523503127148, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.023171711635090783, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0027635483697854, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03506017574557203, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0014099647304586, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': -32, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.10460011426051283, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0087999376880008, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -24, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.14476059305525749, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0010755982904438, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008117964510086322, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0023364117532156, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010898237250671518, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.002645504850024, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014893029988935045, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0016215623730613, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 18, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.02324208198509847, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0028339187197959, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 20, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03395726588697543, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0009197825710825, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06488386619867512, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0015051166154163, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 24, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.15068063924869154, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0014456011775346, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 16, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008058816646469723, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0013900459353482, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.01088419756698272, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0025690665721627, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -38, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015207728333213925, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0023296336476908, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -50, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.02522096298072756, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0048127997154217, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.04043998359511828, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0038009904413696, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': -24, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.07456000814396156, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0032823671767956, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.15917298056434895, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0019763725097615, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -16, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008144786924651254, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.002765570386255, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010715851085161498, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0016525135044736, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014717562575456675, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0012267606927336, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.022486020447787712, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0020778571824807, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.035740589688290116, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0017123709272222, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.062115533375420015, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.000996647321351, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -26, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.16941724281285203, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0026166389002937, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -52, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.00825479346161115, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.004525674977612, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -34, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010932704208788802, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0028331582886696, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -32, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.016076660415231977, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0042847308322342, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.02279630082377138, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0023881375584638, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03694289856567008, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0022467304282798, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 36, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06437033192730311, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0014107939941435, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.1747591662540999, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0029505091153719, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 46, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.0082926264252385, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.005131002395645, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010671555414123414, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0014113481843705, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015025885338937306, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0019204869105673, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.0221818645813445, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0017737013160366, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -32, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03520490647494759, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.00147428949907, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 30, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.0713975385096884, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0027015054072355, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -32, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.1485973377174834, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.001315394831833, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -12, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008068859831277088, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0015507368922636, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 32, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.011285117251657881, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.004751851522066, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.01472832399475083, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.001250973886148, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 90, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.024732912018892793, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0043247487535816, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -56, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.0393956420198311, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0033368386301316, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06060309853333624, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0007188531666813, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -66, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.19893680848640624, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0044616117548908, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.0080795679833533, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.001722067325483, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -26, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010722053801858322, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0016862838509337, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015421991092072635, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0028117248551238, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -22, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.021812367984609348, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0014042047193044, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -40, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03885052771435312, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0030945656054724, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06302689055716079, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0011640394567707, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.1641152770537146, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0022852660403463, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008060393412687735, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0014152741948326, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 16, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010556302801198184, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0007838617362244, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.01470451919856665, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0011974130947325, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -32, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.02259649274106613, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0021883294757579, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -38, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.037857442040323055, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0026531941947958, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 40, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06313120895711767, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0011831999792116, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -36, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.14336427642929334, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0009883285013204, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -12, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.00809682248801813, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0019981394001223, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -26, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010925264433462872, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.002792652845227, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -48, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014761277116411495, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0013251184098828, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 18, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.022437190859923763, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0020290275946175, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -36, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03883534886191979, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0030878194488344, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 26, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06637497440706036, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0017789936332844, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.15921352582423243, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0019789065885059, 'gamma': 16.000000000000085}
